@RELATION <ISCXFlowMeter-generated-flows>,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,
@ATTRIBUTE min_biat NUMERIC,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,
@ATTRIBUTE max_biat NUMERIC,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,
@DATA,,,,
0,5,557192,554209,TOR
0,0,452963,425327,TOR
0,0,452446,431902,TOR
0,0,520251,520251,TOR
0,0,471286,466574,TOR
0,0,490683,487439,TOR
0,5,1037567,1037573,TOR
0,5,468360,448878,TOR
0,0,477379,449739,TOR
0,5,9999955,10000269,TOR
0,13,8667555,8667856,TOR
0,5,504444,504438,TOR
0,0,415560,413051,TOR
0,0,442817,439829,TOR
0,0,478501,475643,TOR
0,0,421262,418245,TOR
0,0,568853,607292,TOR
0,0,496361,496354,TOR
0,5,512556,476405,TOR
0,0,442093,439082,TOR
0,0,407932,405011,TOR
0,0,421817,415603,TOR
0,0,477087,473649,TOR
0,0,452502,451907,TOR
0,0,468026,464117,TOR
0,0,452354,447806,TOR
0,5,409285,405866,TOR
0,5,825984,825969,TOR
0,5,514420,511829,TOR
0,0,423297,417435,TOR
0,0,481097,478707,TOR
0,0,415687,412143,TOR
0,0,512602,510860,TOR
0,0,548132,545433,TOR
0,0,432491,429466,TOR
0,5,537432,537402,TOR
0,0,495488,485948,TOR
0,0,500043,494528,TOR
0,0,489650,486997,TOR
0,5,601715,601697,TOR
0,0,525371,516246,TOR
0,0,527759,527759,TOR
0,5,442251,439917,TOR
0,0,396438,396437,TOR
0,0,412724,409860,TOR
0,0,399652,428685,TOR
0,0,452242,449538,TOR
0,0,419263,419255,TOR
0,2,397797,394503,TOR
0,0,438371,435798,TOR
0,0,1607225,1604238,TOR
0,5,440634,438040,TOR
0,0,481610,479090,TOR
0,0,430212,429772,TOR
0,4,413057,383734,TOR
0,4,314590,324350,TOR
0,5,328789,328380,TOR
7,5,308082,307716,TOR
0,3,275068,274646,TOR
0,0,257532,218065,TOR
5,5,306631,288553,TOR
0,5,458551,422364,TOR
0,0,307842,347621,TOR
0,0,209712,189927,TOR
0,0,95736,88780,TOR
0,0,201074,200743,TOR
0,0,123027,94012,TOR
0,0,160742,160429,TOR
0,0,183835,183502,TOR
0,0,326808,327361,TOR
0,0,91470,104597,TOR
0,0,344595,346892,TOR
0,0,175202,174770,TOR
0,0,102437,96624,TOR
0,0,117539,109865,TOR
0,0,92307,85880,TOR
0,2,108982,98367,TOR
0,0,93147,88036,TOR
0,0,131076,129858,TOR
0,2,111574,110039,TOR
0,0,169089,168830,TOR
0,0,173194,172851,TOR
0,0,98463,80786,TOR
0,0,191617,191289,TOR
0,0,178294,177948,TOR
0,0,110358,98960,TOR
0,0,103210,94901,TOR
0,0,108521,88098,TOR
0,0,341793,341529,TOR
0,5,115058,100067,TOR
0,0,274271,273868,TOR
0,4,269789,119398,TOR
0,1,182251,145664,TOR
0,0,165672,138314,TOR
0,0,141422,114110,TOR
0,1,170935,134465,TOR
0,1,237625,237325,TOR
0,1,292595,253986,TOR
0,0,203369,239786,TOR
0,0,191449,191151,TOR
0,2,126132,121022,TOR
0,0,114225,112220,TOR
1,3,193159,192803,TOR
0,2,338333,337994,TOR
0,2,244992,244667,TOR
0,0,132556,103306,TOR
6,3,123526,127401,TOR
0,0,179550,179109,TOR
0,0,217093,215063,TOR
0,0,164239,162839,TOR
0,0,129197,128866,TOR
0,0,151209,133285,TOR
0,0,180145,179856,TOR
0,5,234550,234169,TOR
0,0,130313,117740,TOR
0,0,197212,196926,TOR
0,0,260554,259737,TOR
0,0,290662,289689,TOR
0,0,254955,253981,TOR
0,0,227884,227161,TOR
0,0,387708,387266,TOR
0,0,171449,171102,TOR
0,0,396936,396451,TOR
0,0,413747,413045,TOR
0,0,474924,474548,TOR
0,0,132561,129026,TOR
0,0,132672,131846,TOR
0,1,326069,325783,TOR
0,0,196562,196197,TOR
0,0,206103,243327,TOR
0,0,435090,398746,TOR
0,0,1277578,1237831,TOR
0,4,1226908,1187761,TOR
0,5,1072234,1032867,TOR
0,0,1135412,1098162,TOR
0,0,1020425,983410,TOR
0,0,597061,597161,TOR
0,0,921147,921240,TOR
0,0,817450,781319,TOR
0,0,1155654,1154654,TOR
0,0,736428,772789,TOR
0,5,670399,654477,TOR
0,0,676312,713120,TOR
0,0,470982,470499,TOR
0,0,306728,346355,TOR
0,0,218576,218003,TOR
0,0,886171,848638,TOR
0,0,162112,201753,TOR
0,0,944312,984108,TOR
0,1,101507,82185,TOR
0,0,776433,814627,TOR
0,0,481376,481496,TOR
0,0,856298,820082,TOR
0,0,174237,173939,TOR
0,4,252491,251909,TOR
0,0,873600,871519,TOR
0,0,252086,251531,TOR
0,0,347078,383858,TOR
0,0,653122,692184,TOR
0,4,752464,751425,TOR
0,0,434146,426661,TOR
0,0,586177,585133,TOR
387429,1805,387429,348865,TOR
0,0,387484,426094,TOR
0,0,589778,574446,TOR
0,3,280258,316597,TOR
0,0,254207,253420,TOR
16,5,485441,510225,TOR
0,0,248059,247674,TOR
0,0,343405,343938,TOR
0,4,375294,375198,TOR
0,5,938384,901793,TOR
0,4,326593,289001,TOR
0,0,477065,439687,TOR
0,0,275144,274475,TOR
0,0,515593,514112,TOR
0,0,164922,164535,TOR
0,0,652608,615656,TOR
0,0,122966,120191,TOR
0,0,549200,586099,TOR
0,0,102260,102108,TOR
0,0,836965,797890,TOR
0,0,360235,323526,TOR
0,1,508415,469412,TOR
0,0,260457,228936,TOR
0,0,743755,781240,TOR
0,0,424109,397026,TOR
0,0,539092,499082,TOR
0,0,1199991,1161957,TOR
12,5,498241,459365,TOR
0,0,317172,356414,TOR
65,11,861396,898232,TOR
0,0,882735,882514,TOR
0,0,691405,726050,TOR
0,0,404113,364066,TOR
0,5,898778,938404,TOR
0,0,403694,403234,TOR
0,0,608838,645881,TOR
0,0,1120010,1119114,TOR
0,0,736347,772724,TOR
0,1,552714,513791,TOR
0,0,269930,308679,TOR
0,0,203422,185424,TOR
0,0,1130354,1129510,TOR
0,0,398952,362025,TOR
0,0,338009,301719,TOR
0,0,406110,375275,TOR
0,0,148660,125839,TOR
0,0,387435,374306,TOR
0,0,168386,128968,TOR
0,0,9839365,9876201,TOR
0,0,106193,102408,TOR
6,5,9551201,9588041,TOR
0,0,138879,111346,TOR
6,5,12135917,12173263,TOR
0,0,458840,458480,TOR
0,0,997131,997235,TOR
0,0,215022,214227,TOR
0,0,544481,511700,TOR
0,0,252543,252134,TOR
0,0,556969,593026,TOR
0,5,275508,274832,TOR
0,0,461777,423410,TOR
0,0,246025,283639,TOR
0,0,116454,122497,TOR
0,0,321408,321042,TOR
0,0,164917,131222,TOR
0,0,294946,294529,TOR
0,0,299010,261267,TOR
0,0,268172,283791,TOR
0,0,397141,433602,TOR
0,0,2939699,2900995,TOR
0,0,281751,274239,TOR
0,0,300082,263869,TOR
0,0,344171,337207,TOR
0,0,273961,254910,TOR
1630,1549,2121223,2121144,TOR
0,0,269727,269362,TOR
1678,642,505677,467975,TOR
0,0,231643,206253,TOR
0,6,572720,533390,TOR
0,0,252076,251693,TOR
809,660,445652,407615,TOR
0,0,335086,298688,TOR
434,724,210031,209704,TOR
0,0,347310,345921,TOR
1638,1922,7112650,7151051,TOR
-1,-1,-1,-1,TOR
0,0,235695,196245,TOR
1653,1916,399482,399297,TOR
255,197,7631697,7632947,TOR
0,0,185882,224394,TOR
174,259,504907,503187,TOR
318,375,5737632,5737636,TOR
0,0,255814,240443,TOR
13,5,655546,615765,TOR
166,192,891410,925033,TOR
0,0,432785,421482,TOR
0,5,4139838,4139803,TOR
223,95,4710729,4710734,TOR
0,0,155136,137545,TOR
250,198,743760,714001,TOR
0,0,136092,122823,TOR
7664433,7664384,7664433,7664384,TOR
173,190,1239605,1203333,TOR
0,0,173569,211690,TOR
372,367,529345,493188,TOR
122,177,1051941,1014516,TOR
0,0,166887,132373,TOR
0,1,460765,445492,TOR
206,204,1574072,1574086,TOR
0,0,132634,128925,TOR
0,5,172017,188596,TOR
243,169,9263147,9263350,TOR
0,1,193094,154625,TOR
0,5,327836,327522,TOR
30,165,1155126,1155127,TOR
0,0,386067,380720,TOR
0,5,315454,354294,TOR
172,118,1025336,987892,TOR
0,0,120543,119629,TOR
0,4,161196,157002,TOR
288,188,880163,880157,TOR
0,0,220993,220589,TOR
0,5,197216,159160,TOR
188,203,2967874,2967853,TOR
0,0,124813,123334,TOR
0,0,199450,170274,TOR
226,191,1013020,1013021,TOR
0,0,170416,171635,TOR
0,5,281768,281904,TOR
221,184,4451289,4412751,TOR
15,5,465498,464459,TOR
0,0,1927808,1928078,TOR
402,248,1016987,1016980,TOR
0,0,106392,107178,TOR
7,5,160450,159364,TOR
163,224,1322933,1283131,TOR
0,1,248932,248579,TOR
6,4,151452,139401,TOR
244,179,556505,557811,TOR
0,0,125603,115128,TOR
0,0,173992,135622,TOR
107,167,3744516,3744276,TOR
0,5,8178073,8178397,TOR
0,4,318880,355824,TOR
876,711,8469290,8468954,TOR
0,5,4076076,4112655,TOR
1,5,148011,148173,TOR
1801,1542,1101297,1080564,TOR
52,26,492995,489709,TOR
49,5,144692,133557,TOR
175,207,743799,763447,TOR
0,0,332259,331867,TOR
30,5,346410,346096,TOR
158,74,1648840,1648824,TOR
0,0,239777,245581,TOR
1,1,165100,143174,TOR
0,0,269431,238259,TOR
8,5,156549,130837,TOR
0,0,621199,583778,TOR
8,5,170613,134395,TOR
250,335,3022499,3061884,TOR
0,4,175213,153665,TOR
0,5,261647,300566,TOR
340,183,966475,966773,TOR
0,0,189136,152233,TOR
5,5,166112,130075,TOR
224,21,2947038,2910970,TOR
0,0,154733,133115,TOR
0,0,292306,332242,TOR
1707,1550,14158601,14158424,TOR
0,0,174523,172101,TOR
3,4,350866,390300,TOR
63797,63790,732752,733079,TOR
0,2,160160,158561,TOR
17,5,160998,148673,TOR
254,113,1015091,1015088,TOR
0,4,163968,151469,TOR
0,5,349777,349483,TOR
335,204,3191621,3191631,TOR
0,0,147074,138542,TOR
1,5,243619,243327,TOR
261,338,8400991,8401096,TOR
0,0,165092,125809,TOR
0,5,349456,349209,TOR
377,366,8886320,8886288,TOR
0,0,202406,166289,TOR
0,0,166273,139162,TOR
1666,1349,13773255,13773281,TOR
0,4,178764,174778,TOR
1,2,155333,155862,TOR
2110,1815,2110,1815,TOR
0,0,148991,128747,TOR
0,0,154715,136079,TOR
0,0,297631,334338,TOR
0,0,166761,176430,TOR
0,0,147333,134011,TOR
5,5,171990,174888,TOR
0,0,360429,355183,TOR
0,4,167049,130851,TOR
12,5,4140970,4141277,TOR
0,4,167420,151815,TOR
15,5,7141002,7178355,TOR
7,5,349867,349526,TOR
0,0,413177,412822,TOR
15,5,179617,141729,TOR
0,0,436217,435900,TOR
0,5,168001,171680,TOR
0,0,369254,368664,TOR
0,5,241296,240066,TOR
1,4,160398,137495,TOR
2,4,154373,132877,TOR
0,1,172927,158721,TOR
15,5,174649,138480,TOR
0,0,135748,120208,TOR
0,0,163653,140455,TOR
0,0,378303,377691,TOR
0,5,163420,144038,TOR
0,0,372588,371423,TOR
0,5,163608,132972,TOR
0,0,466787,466424,TOR
1,5,202542,164905,TOR
0,0,531094,530789,TOR
14,6,210165,208601,TOR
0,1,505799,504482,TOR
1,5,154623,143704,TOR
0,0,1942356,1940980,TOR
13,5,168947,131980,TOR
0,0,469264,467937,TOR
6,5,141827,141915,TOR
0,0,169095,168089,TOR
5,5,158489,158521,TOR
0,0,125346,124865,TOR
0,4,163408,190440,TOR
0,1,187621,186981,TOR
6,0,177522,214453,TOR
0,5,115576,112316,TOR
0,0,377153,376952,TOR
0,0,780324,779169,TOR
0,5,387745,387871,TOR
1,5,7294955,7333222,TOR
36,4,483463,481820,TOR
1805,1881,570966,570741,TOR
214,307,2738693,2738922,TOR
7,0,218463,218419,TOR
7,0,190847,227639,TOR
114,0,207562,206352,TOR
61,0,391435,390059,TOR
107,0,183001,186782,TOR
114,0,491261,489242,TOR
45,0,149027,163566,TOR
10,0,168695,168652,TOR
113,0,364519,360842,TOR
28,0,175312,175369,TOR
136,0,410489,405056,TOR
64,0,160103,196523,TOR
29,0,165342,185630,TOR
108,0,177861,185192,TOR
144,0,196643,211905,TOR
29,0,187418,227834,TOR
115,0,229065,228596,TOR
48,0,164805,199439,TOR
13,0,167909,189667,TOR
61,0,190164,190096,TOR
7,0,200841,232188,TOR
70,0,866158,866573,TOR
11,0,1333546,1332745,TOR
30,0,1126060,1165517,TOR
33,0,2443389,2481848,TOR
43,0,1630126,1592796,TOR
46,0,2482942,2446233,TOR
42,0,2626143,2626260,TOR
44,0,6080166,6040210,TOR
39,5,1536527,1576857,TOR
28,0,2373483,2335004,TOR
33,0,5546131,5504432,TOR
28,0,1595091,1557347,TOR
10,0,3410869,3411004,TOR
33,0,1489753,1489737,TOR
0,0,1922460,1882821,TOR
0,0,1639988,1639949,TOR
0,0,1663509,1663651,TOR
0,0,1106645,1106626,TOR
32,0,581353,621162,TOR
0,0,2772178,2731917,TOR
29,0,5030591,5071905,TOR
36,0,1463745,1463880,TOR
30,0,2159826,2159793,TOR
31,0,1425947,1463701,TOR
28,0,1605488,1605493,TOR
15,0,6648783,6688307,TOR
29,0,1434849,1434319,TOR
6,0,1439179,1439297,TOR
27,4,1608005,1645626,TOR
54,3,1628721,1617288,TOR
29,0,3442314,3401621,TOR
418652,418159,418652,418159,TOR
2204,2557,423918,388804,TOR
436,794,13546473,13546462,TOR
47,0,986044,985897,TOR
0,0,3212660,3213135,TOR
37,0,3125483,3087610,TOR
29,0,1460661,1498910,TOR
30,0,1602666,1563400,TOR
28,0,1483313,1521941,TOR
43,0,195976,196053,TOR
57,4,1395344,1395446,TOR
42,3,1403742,1442277,TOR
167,0,184157,182504,TOR
81,0,170540,170470,TOR
38,0,249158,232687,TOR
104,0,189752,180880,TOR
58,0,170883,171251,TOR
44,0,2268423,2267914,TOR
10,0,1599383,1597271,TOR
0,31,950656,950225,TOR
0,31,106724,109005,TOR
0,0,132907,138618,TOR
0,0,86582,100806,TOR
0,29,122086,82700,TOR
0,0,70089,92407,TOR
0,0,98289,99807,TOR
0,1,162539,176888,TOR
0,0,386234,394566,TOR
0,0,155160,114633,TOR
0,0,136338,137267,TOR
0,0,101586,93179,TOR
0,0,122896,114165,TOR
0,19,545915,552718,TOR
0,15,1642018,1640992,TOR
0,0,5165047,5124291,TOR
29,28,5445244,5444947,TOR
0,0,4433080,4432905,TOR
0,0,2133233,2132848,TOR
0,1,1409136,1376824,TOR
0,0,122096,122138,TOR
0,0,1183531,1144265,TOR
0,0,1540416,1539465,TOR
0,0,1335405,1296333,TOR
0,0,824144,823545,TOR
0,0,562494,584400,TOR
0,0,4402871,4402497,TOR
0,0,6825353,6824559,TOR
0,0,97506,101254,TOR
0,0,99335,125543,TOR
0,0,183813,183725,TOR
0,7,241152,252330,TOR
0,9,104300,104308,TOR
0,9,505068,511860,TOR
4,33,7298460,7258821,TOR
4,19,3650236,3650562,TOR
0,0,1802260,1801791,TOR
0,0,1974568,1935413,TOR
0,27,710592,710562,TOR
6,33,6323779,6361038,TOR
0,0,684906,684684,TOR
0,0,1469115,1469063,TOR
0,0,516250,520019,TOR
0,4,2533996,2533782,TOR
11,25,6565809,6565497,TOR
0,0,2571837,2571523,TOR
0,0,3604475,3604698,TOR
2,26,1475191,1474517,TOR
0,21,159561,124578,TOR
0,0,501704,502315,TOR
0,22,2206515,2167421,TOR
0,0,900239,861609,TOR
0,0,425767,431268,TOR
0,0,2951016,2913488,TOR
11,11,4856315,4856201,TOR
0,0,2297638,2296899,TOR
0,0,1093613,1093281,TOR
0,0,1178475,1139397,TOR
0,0,320323,321451,TOR
0,0,854433,814226,TOR
0,0,355930,355493,TOR
0,0,316542,317401,TOR
0,0,307253,312195,TOR
0,0,207149,216060,TOR
0,0,357232,359195,TOR
0,0,405506,407709,TOR
0,0,335068,341038,TOR
0,0,320220,321567,TOR
0,0,315637,316839,TOR
0,0,313766,314025,TOR
0,0,315405,319376,TOR
0,0,316873,317471,TOR
0,0,342554,314883,TOR
0,0,291017,296787,TOR
0,0,1144932,1144562,TOR
0,0,1124423,1085615,TOR
0,0,292415,298104,TOR
0,0,407918,411831,TOR
0,0,1243911,1202637,TOR
0,0,707374,707150,TOR
0,0,662167,663499,TOR
0,0,748969,789510,TOR
0,0,1448736,1449437,TOR
0,0,1833499,1833213,TOR
0,0,1464774,1464775,TOR
0,0,1425489,1425163,TOR
0,0,2018859,1979816,TOR
0,0,1301803,1262096,TOR
0,0,1787685,1748079,TOR
0,0,1168315,1167920,TOR
0,0,1494312,1494046,TOR
0,0,1441410,1441163,TOR
0,0,2069596,2069205,TOR
0,0,1365504,1365281,TOR
0,0,1766684,1766585,TOR
0,0,1325036,1287550,TOR
0,0,1327713,1327340,TOR
0,0,3016316,3016089,TOR
0,0,1965238,1964596,TOR
0,0,2406569,2405965,TOR
0,0,1514047,1476518,TOR
0,0,1914670,1877698,TOR
0,0,1278613,1278316,TOR
0,0,1479296,1439037,TOR
0,0,662681,623906,TOR
0,19,8138439,8137635,TOR
0,0,801575,801828,TOR
0,0,821406,782044,TOR
0,0,849655,811221,TOR
0,20,649105,648739,TOR
0,0,168320,129266,TOR
0,0,245523,245849,TOR
0,0,213996,214413,TOR
0,0,401475,440474,TOR
0,26,2876754,2839227,TOR
0,0,847210,848315,TOR
0,0,196258,196396,TOR
0,0,425063,386303,TOR
0,0,804937,804986,TOR
0,0,135568,123038,TOR
0,0,2251216,2251194,TOR
0,0,554433,553444,TOR
0,0,381111,380470,TOR
0,0,1302608,1302337,TOR
0,26,6150031,6110876,TOR
0,0,640571,599538,TOR
0,0,935941,935634,TOR
0,0,1147743,1147219,TOR
0,0,1000128,999897,TOR
0,0,390107,391785,TOR
0,0,551057,580982,TOR
0,0,412119,373858,TOR
0,0,79993,80693,TOR
0,12,656691,656293,TOR
29,3,3253463,3253314,TOR
3,30,6774615,6775377,TOR
28,4,3610419,3609030,TOR
9,26,8410374,8410066,TOR
26,8,9819311,9860130,TOR
0,0,764854,764294,TOR
79,18,4566292,4566013,TOR
0,0,1023260,982829,TOR
100,1119,2759542,2759971,TOR
1352,1564,3814491,3814820,TOR
0,0,483752,482775,TOR
408,272,4554003,4554164,TOR
1856,2063,378685,336997,TOR
0,0,1473072,1472645,TOR
50,73,1376515,1376598,TOR
244755,1364,3752337,3750679,TOR
0,0,807305,766577,TOR
49,80,3474824,3515398,TOR
1219,1269,5740357,5740608,TOR
0,0,1618236,1579588,TOR
0,0,2021972,2021474,TOR
262,485,4879627,4879717,TOR
0,0,574279,546984,TOR
27,3,716070,676508,TOR
1276,1479,4758852,4721814,TOR
0,0,1324318,1326583,TOR
27,0,538032,501098,TOR
1306,1552,7077765,7115241,TOR
0,0,622900,622514,TOR
0,0,6016856,6017242,TOR
1210,1421,512871,512520,TOR
0,0,957750,957393,TOR
0,0,156445,117111,TOR
28,0,1279842,1318907,TOR
0,0,606436,568623,TOR
0,0,146829,145401,TOR
0,0,5184036,5184134,TOR
0,0,854664,854414,TOR
0,0,217685,217654,TOR
0,0,5173874,5211095,TOR
0,0,334411,335460,TOR
0,0,258730,257574,TOR
9,0,3359609,3359943,TOR
3,22,3754818,3754447,TOR
8,0,132680,132637,TOR
0,0,1656261,1693760,TOR
0,0,2016485,1978658,TOR
0,0,294276,335193,TOR
0,0,295028,294628,TOR
0,0,2377659,2377021,TOR
0,0,170791,169669,TOR
0,0,7223499,7223529,TOR
0,0,2248195,2210510,TOR
0,0,211264,249609,TOR
317,112,3420854,3459077,TOR
0,0,3663355,3662743,TOR
0,0,4774279,4737130,TOR
167881,1191,167881,128505,TOR
0,0,1516458,1479061,TOR
0,0,550918,551019,TOR
297,270,3665201,3665493,TOR
0,0,2364854,2364433,TOR
38,44,1592264,1592449,TOR
1793,1983,381094,339960,TOR
0,0,1475384,1474691,TOR
26,3,6566530,6567133,TOR
266,165,11170126,11209921,TOR
0,0,1761203,1723291,TOR
379,1027,8610372,8610376,TOR
1553,1716,9484832,9485128,TOR
0,0,1789460,1789234,TOR
1113,170,243217,205010,TOR
205,171,3782624,3782851,TOR
0,0,1179852,1142770,TOR
0,0,7668040,7668293,TOR
447,156,5424005,5460369,TOR
0,0,5358298,5358248,TOR
1036,1172,11689980,11689696,TOR
0,0,2747013,2786347,TOR
2,26,2351662,2350449,TOR
122,865,904255,941921,TOR
0,0,3626474,3626753,TOR
0,0,9044261,9043639,TOR
335,713,7442546,7481479,TOR
0,0,2915648,2878108,TOR
0,0,491772,491520,TOR
27,5,10453885,10453869,TOR
0,0,3213455,3214126,TOR
0,0,1401847,1362983,TOR
1809,1313,11443003,11481475,TOR
0,0,2422093,2460049,TOR
0,0,1099465,1058548,TOR
46,83,10624057,10623023,TOR
0,0,168559,207902,TOR
0,0,1285228,1284649,TOR
43,53,4179457,4217051,TOR
27,3,2627235,2665560,TOR
0,0,596846,559735,TOR
82,119,7565630,7565953,TOR
403546,1410,403546,402030,TOR
0,0,1297791,1259024,TOR
297,376,8424800,8465081,TOR
1151,1343,8476453,8476621,TOR
0,0,1115103,1114668,TOR
0,0,2102675,2103289,TOR
1298,1471,486426,486565,TOR
0,0,1379975,1380225,TOR
1397,1659,9932869,9893809,TOR
0,0,1346740,1346416,TOR
0,0,826671,827136,TOR
316,106,351388,350227,TOR
0,0,649847,610062,TOR
369295,1515,369295,367582,TOR
0,0,764329,727182,TOR
0,0,170628,170486,TOR
1,0,4594107,4594593,TOR
0,0,776751,776655,TOR
0,0,5121075,5161877,TOR
0,0,333820,334511,TOR
0,0,4474142,4474941,TOR
0,24,8656181,8655777,TOR
0,0,205553,205512,TOR
5,0,1889629,1930611,TOR
0,0,1083377,1082373,TOR
0,0,233793,232305,TOR
0,0,1600358,1600686,TOR
0,0,936064,935834,TOR
11,0,304697,341704,TOR
316,131,13695142,13734852,TOR
0,0,576420,538351,TOR
0,0,97883,112928,TOR
292,560,2325222,2365507,TOR
0,0,178906,179163,TOR
0,0,336950,336706,TOR
312,218,5458939,5498845,TOR
0,0,1148971,1108503,TOR
29,0,2069958,2070450,TOR
171617,1647,171617,134109,TOR
0,1,312203,352713,TOR
217856,1850,333539,332275,TOR
831,1093,3743300,3783824,TOR
0,0,3738133,3734321,TOR
240,295,9059223,9059153,TOR
350,114,13410246,13410467,TOR
0,0,1100418,1100088,TOR
68716,1115,6449529,6449803,TOR
270,221,6724461,6724787,TOR
0,0,1244662,1244578,TOR
851,172,6634349,6632808,TOR
1173,524,3491882,3492032,TOR
0,0,815487,814931,TOR
1916,2138,6334779,6375434,TOR
0,0,1496633,1459229,TOR
2760,611,12046421,12046317,TOR
1237,1574,5932455,5932495,TOR
0,0,337985,337697,TOR
0,0,3528467,3528588,TOR
0,0,1110418,1109721,TOR
1845,1822,11243206,11282472,TOR
0,0,3822306,3860333,TOR
0,0,1030950,1030458,TOR
598,1062,2576854,2576907,TOR
0,0,4190855,4191270,TOR
0,0,932166,894487,TOR
334584,1569,6681408,6681517,TOR
0,0,1489382,1527081,TOR
0,0,1177535,1139730,TOR
0,0,3800450,3800655,TOR
0,0,1484064,1483097,TOR
0,0,3201607,3202050,TOR
0,0,859234,858742,TOR
1863,2422,338029,337256,TOR
0,0,1704428,1704294,TOR
0,0,1791962,1751978,TOR
0,0,80749,116958,TOR
7,0,822831,809191,TOR
0,0,1069586,1069061,TOR
0,0,181814,181767,TOR
73,7,4061985,4100271,TOR
0,0,572836,572537,TOR
0,0,359510,359451,TOR
47,77,568964,564548,TOR
0,0,1100626,1099872,TOR
0,0,289989,290046,TOR
41,77,4434051,4434341,TOR
0,0,322463,322113,TOR
0,0,235122,234312,TOR
1469,2202,5741786,5741776,TOR
0,0,1355591,1355260,TOR
2,0,263436,304074,TOR
1155,1370,7476403,7476526,TOR
0,0,1198234,1197997,TOR
1,0,302275,302034,TOR
-1,-1,-1,-1,TOR
0,0,815773,815281,TOR
0,0,291751,291520,TOR
1171,1358,11892301,11892629,TOR
0,0,1070985,1070276,TOR
0,0,489870,489827,TOR
1630,1297,11592745,11594331,TOR
0,0,862781,861878,TOR
27,0,898710,898769,TOR
0,0,1246716,1246892,TOR
0,0,367258,366747,TOR
1,0,242488,207348,TOR
12,0,5478366,5478591,TOR
0,0,1465435,1426097,TOR
0,0,336785,335960,TOR
24,0,5083527,5083529,TOR
0,0,457536,457338,TOR
0,0,742141,742340,TOR
0,0,3898140,3898690,TOR
0,0,875684,875483,TOR
25,0,1102657,1102614,TOR
0,0,664641,703008,TOR
0,0,501555,501046,TOR
0,0,351447,351401,TOR
347,-1,347,-1,TOR
0,0,692656,652915,TOR
0,0,446022,484915,TOR
0,0,5004991,5006104,TOR
0,0,1490645,1453187,TOR
0,0,760939,799469,TOR
49,8,11522009,11522301,TOR
0,0,488445,488744,TOR
0,0,479145,479276,TOR
2028,1284,6477528,6478098,TOR
0,0,1224742,1224214,TOR
294,158,346221,344562,TOR
0,0,1926963,1926956,TOR
1222,1418,10453209,10453282,TOR
0,0,848001,806371,TOR
0,0,1261422,1261440,TOR
367,600,7774315,7812461,TOR
0,0,377870,352744,TOR
0,0,445530,445770,TOR
91164,564,6129453,6129478,TOR
0,0,926320,887746,TOR
0,0,770510,770463,TOR
7,39,4631849,4631827,TOR
0,0,767608,767192,TOR
0,0,578370,617449,TOR
298,227,5893516,5893922,TOR
0,0,948264,947828,TOR
25,0,953260,953416,TOR
348,231,10441607,10441340,TOR
0,0,910706,870027,TOR
17,0,373477,373556,TOR
491,136,385860,419326,TOR
0,0,992523,952030,TOR
0,0,565785,566095,TOR
0,0,1359837,1361161,TOR
0,0,2286431,2286628,TOR
1,0,439869,439932,TOR
0,0,2864073,2864431,TOR
0,0,937449,936919,TOR
25,7,3934313,3934281,TOR
0,0,2188062,2188345,TOR
0,0,1250790,1250410,TOR
239,481,1962872,2001071,TOR
0,0,6160967,6161135,TOR
0,0,835665,835222,TOR
499,491,562229,560958,TOR
0,0,5520216,5559947,TOR
0,0,1376501,1338883,TOR
335933,1288,12178954,12178972,TOR
0,0,5905082,5943983,TOR
0,0,1326161,1286733,TOR
12,2407,333003,292278,TOR
0,0,5953590,5953060,TOR
0,0,2179503,2140361,TOR
897,1059,332268,331794,TOR
0,0,2437500,2437911,TOR
0,0,215999,220177,TOR
28,8,7241463,7278889,TOR
4,0,4992687,4992780,TOR
0,0,482302,482589,TOR
1185,1492,3517128,3517113,TOR
3,31,13994324,13993283,TOR
1131,1400,7567428,7605929,TOR
0,0,5016303,5015841,TOR
108,773,6648876,6649190,TOR
623,704,3952493,3952365,TOR
903,971,12064132,12064413,TOR
1172,1270,5428234,5429138,TOR
28,29,9194152,9194686,TOR
1203,1404,5348278,5309856,TOR
432,256,7007403,7047156,TOR
1152,1320,13487623,13487729,TOR
334130,1382,2148835,2148624,TOR
18,0,2145617,2145638,TOR
914,1039,12138312,12138317,TOR
21,0,3536800,3577090,TOR
104,1837,12989770,12989786,TOR
0,0,2831658,2831873,TOR
335362,1670,7181350,7181367,TOR
22,0,4872147,4872796,TOR
28,6,514753,473227,TOR
0,0,2143405,2144000,TOR
533,175,1861514,1898793,TOR
0,0,7161375,7161685,TOR
0,0,3854824,3854929,TOR
27,6,8075984,8076004,TOR
23,0,140907,140873,TOR
1166,1369,6289784,6289927,TOR
9,0,213432,213228,TOR
235,481,7676425,7716965,TOR
0,0,241893,241797,TOR
726,571,8454177,8493989,TOR
-6,0,93850,112649,TOR
2055,2334,7974545,7974854,TOR
0,0,373346,334122,TOR
342,147,10472231,10471992,TOR
0,0,319751,319313,TOR
3007,3221,8947441,8947726,TOR
0,0,304112,342514,TOR
992,1186,5945359,5945517,TOR
-98,-109,324371,324223,TOR
